1.0000E+00	2.8768E+02	7.9848E+03
1.1659E+00	4.0992E+02	9.3111E+03
1.3594E+00	4.8957E+02	1.0799E+04
1.5849E+00	6.3685E+02	1.2583E+04
1.8478E+00	8.6518E+02	1.4617E+04
2.1544E+00	1.0901E+03	1.6973E+04
2.5119E+00	1.4403E+03	1.9727E+04
2.9286E+00	1.8506E+03	2.2911E+04
3.4145E+00	2.4163E+03	2.6562E+04
3.9811E+00	3.0985E+03	3.0750E+04
4.6416E+00	4.0605E+03	3.5578E+04
5.4117E+00	5.2191E+03	4.1106E+04
6.3096E+00	6.6966E+03	4.7467E+04
7.3564E+00	8.5871E+03	5.4660E+04
8.5770E+00	1.0976E+04	6.2888E+04
1.0000E+01	1.3941E+04	7.2165E+04
1.1659E+01	1.7692E+04	8.2732E+04
1.3594E+01	2.2387E+04	9.4565E+04
1.5849E+01	2.8385E+04	1.0807E+05
1.8479E+01	3.5869E+04	1.2267E+05
2.1544E+01	4.5191E+04	1.3898E+05
2.5119E+01	5.6900E+04	1.5655E+05
2.9286E+01	7.1391E+04	1.7512E+05
3.4145E+01	8.8993E+04	1.9476E+05
3.9811E+01	1.1001E+05	2.1410E+05
4.6416E+01	1.3477E+05	2.3297E+05
5.4117E+01	1.6292E+05	2.5041E+05
6.3096E+01	1.9400E+05	2.6552E+05
7.3564E+01	2.2747E+05	2.7768E+05
8.5770E+01	2.6277E+05	2.8677E+05
1.0000E+02	2.9846E+05	2.9181E+05
1.1659E+02	3.3343E+05	2.9328E+05
1.3594E+02	3.6719E+05	2.9120E+05
1.5849E+02	3.9989E+05	2.8582E+05
1.8479E+02	4.3214E+05	2.7232E+05
2.1544E+02	4.4645E+05	2.6373E+05
2.5119E+02	4.6653E+05	2.4307E+05
2.9286E+02	4.7759E+05	2.2686E+05
3.4145E+02	4.8530E+05	2.0095E+05
3.9811E+02	4.7659E+05	1.6525E+05
4.6416E+02	4.4056E+05	1.1314E+05

