1.0000E+00	4.7486E+02	8.6714E+03
1.2589E+00	6.6656E+02	1.0874E+04
1.5849E+00	1.0024E+03	1.3617E+04
1.9953E+00	1.4620E+03	1.7024E+04
2.5119E+00	2.1370E+03	2.1270E+04
3.1623E+00	3.1350E+03	2.6465E+04
3.9811E+00	4.6197E+03	3.2756E+04
5.0119E+00	6.6605E+03	4.0470E+04
6.3096E+00	9.5019E+03	4.9608E+04
7.9433E+00	1.3384E+04	6.0636E+04
1.0000E+01	1.8612E+04	7.3643E+04
1.2589E+01	2.5536E+04	8.9016E+04
1.5849E+01	3.4739E+04	1.0692E+05
1.9953E+01	4.7415E+04	1.2789E+05
2.5119E+01	6.4280E+04	1.5131E+05
3.1623E+01	8.6686E+04	1.7672E+05
3.9811E+01	1.1569E+05	2.0258E+05
5.0119E+01	1.5160E+05	2.2680E+05
6.3096E+01	1.9381E+05	2.4744E+05
7.9433E+01	2.3982E+05	2.6168E+05
1.0000E+02	2.8722E+05	2.6883E+05
1.2589E+02	3.3306E+05	2.6886E+05
1.5849E+02	3.7561E+05	2.6206E+05
1.9953E+02	4.0253E+05	2.4463E+05
2.5119E+02	4.3068E+05	2.2245E+05
3.1623E+02	4.4715E+05	1.9920E+05
3.9811E+02	4.4159E+05	1.5336E+05

