3.9811E-01	1.9704E+02	4.6487E+03
5.0119E-01	3.1773E+02	5.8282E+03
6.3096E-01	4.4621E+02	7.3031E+03
7.9433E-01	6.4125E+02	9.1312E+03
1.0000E+00	9.9012E+02	1.2267E+04
1.1659E+00	1.2865E+03	1.4192E+04
1.3594E+00	1.6803E+03	1.6452E+04
1.5849E+00	2.1087E+03	1.9056E+04
1.8479E+00	2.7315E+03	2.2031E+04
2.1544E+00	3.5525E+03	2.5402E+04
2.5119E+00	4.5454E+03	2.9289E+04
2.9286E+00	5.7764E+03	3.3659E+04
3.4146E+00	7.4197E+03	3.8541E+04
3.9811E+00	9.4199E+03	4.4105E+04
4.6416E+00	1.1861E+04	5.0223E+04
5.4117E+00	1.4813E+04	5.7018E+04
6.3096E+00	1.8346E+04	6.4521E+04
7.3564E+00	2.2541E+04	7.2678E+04
8.5770E+00	2.7424E+04	8.1637E+04
1.0000E+01	3.3093E+04	9.1403E+04
1.1659E+01	3.9636E+04	1.0202E+05
1.3594E+01	4.7245E+04	1.1376E+05
1.5849E+01	5.6690E+04	1.2639E+05
1.8479E+01	6.6456E+04	1.4029E+05
2.1544E+01	7.8566E+04	1.5513E+05
2.5119E+01	9.2881E+04	1.7082E+05
2.9286E+01	1.0939E+05	1.8720E+05
3.4146E+01	1.2874E+05	2.0376E+05
3.9811E+01	1.5067E+05	2.2016E+05
4.6416E+01	1.7564E+05	2.3550E+05
5.4117E+01	2.0322E+05	2.4945E+05
6.3096E+01	2.3282E+05	2.6122E+05
7.3564E+01	2.6375E+05	2.7050E+05
8.5770E+01	2.9547E+05	2.7698E+05
1.0000E+02	3.2659E+05	2.7998E+05
1.1659E+02	3.5654E+05	2.8023E+05
1.3594E+02	3.8474E+05	2.7753E+05
1.5849E+02	4.1148E+05	2.7203E+05
1.8479E+02	4.3727E+05	2.5957E+05
2.1544E+02	4.4493E+05	2.5101E+05
2.5119E+02	4.5880E+05	2.3071E+05
2.9286E+02	4.6224E+05	2.1559E+05
3.4146E+02	4.6707E+05	1.9273E+05
3.9811E+02	4.5790E+05	1.6052E+05
4.6416E+02	4.2400E+05	1.1230E+05

