1.2589E-01	7.1459E+01	1.8700E+03
1.5849E-01	1.2916E+02	2.2880E+03
1.9953E-01	1.4386E+02	2.7773E+03
2.5119E-01	1.7650E+02	3.4761E+03
3.1623E-01	2.7870E+02	4.3078E+03
3.9811E-01	3.7953E+02	5.4395E+03
5.0119E-01	5.2034E+02	6.8069E+03
6.3096E-01	7.4571E+02	8.4552E+03
7.9433E-01	1.0924E+03	1.0602E+04
1.0000E+00	1.5425E+03	1.3232E+04
1.2589E+00	2.1521E+03	1.6428E+04
1.5849E+00	3.1476E+03	2.0405E+04
1.9953E+00	4.5643E+03	2.5139E+04
2.5119E+00	6.5826E+03	3.0839E+04
3.1623E+00	9.3134E+03	3.7514E+04
3.9811E+00	1.3157E+04	4.5239E+04
5.0119E+00	1.8086E+04	5.3955E+04
6.3096E+00	2.4318E+04	6.3685E+04
7.9433E+00	3.1930E+04	7.4375E+04
1.0000E+01	4.1110E+04	8.6334E+04
1.2589E+01	5.2032E+04	9.9375E+04
1.5849E+01	6.4823E+04	1.1373E+05
1.9953E+01	8.0518E+04	1.2993E+05
2.5119E+01	9.9355E+04	1.4735E+05
3.1623E+01	1.2207E+05	1.6547E+05
3.9811E+01	1.4891E+05	1.8322E+05
5.0119E+01	1.8049E+05	1.9969E+05
6.3096E+01	2.1548E+05	2.1341E+05
7.9433E+01	2.5280E+05	2.2319E+05
1.0000E+02	2.9091E+05	2.2926E+05
1.2589E+02	3.2861E+05	2.3151E+05
1.5849E+02	3.6488E+05	2.2979E+05
1.9953E+02	3.8781E+05	2.1877E+05
2.5119E+02	4.1987E+05	2.0616E+05
3.1623E+02	4.3330E+05	1.9041E+05
3.9811E+02	4.2828E+05	1.5129E+05

