1.0000E+02	3.0314E+05	2.1184E+05
8.5770E+01	2.8015E+05	2.0697E+05
7.3564E+01	2.5799E+05	2.0137E+05
6.3096E+01	2.3662E+05	1.9502E+05
5.4117E+01	2.1585E+05	1.8784E+05
4.6416E+01	1.9615E+05	1.7983E+05
3.9811E+01	1.7763E+05	1.7149E+05
3.4145E+01	1.6035E+05	1.6267E+05
2.9286E+01	1.4432E+05	1.5369E+05
2.5119E+01	1.2973E+05	1.4480E+05
2.1544E+01	1.1636E+05	1.3611E+05
1.8478E+01	1.0389E+05	1.2764E+05
1.5849E+01	9.2397E+04	1.1935E+05
1.3594E+01	8.1816E+04	1.1147E+05
1.1659E+01	7.2006E+04	1.0387E+05
1.0000E+01	6.2928E+04	9.6537E+04
8.5770E+00	5.4614E+04	8.9477E+04
7.3564E+00	4.6822E+04	8.2599E+04
6.3096E+00	3.9829E+04	7.6078E+04
5.4117E+00	3.3460E+04	6.9532E+04
4.6416E+00	2.7774E+04	6.3194E+04
3.9811E+00	2.2817E+04	5.7109E+04
3.4145E+00	1.8491E+04	5.1298E+04
2.9286E+00	1.4860E+04	4.5758E+04
2.5119E+00	1.1799E+04	4.0648E+04
2.1544E+00	9.2897E+03	3.5876E+04
1.8478E+00	7.3054E+03	3.1553E+04
1.5849E+00	5.7163E+03	2.7634E+04
1.3594E+00	4.4782E+03	2.4092E+04
1.1659E+00	3.4971E+03	2.0979E+04
1.0000E+00	2.7308E+03	1.8238E+04
8.5770E-01	2.1135E+03	1.5798E+04
7.3564E-01	1.5535E+03	1.3572E+04
6.3096E-01	1.3013E+03	1.1810E+04
5.4117E-01	1.0351E+03	1.0283E+04
4.6416E-01	8.3420E+02	8.8703E+03
3.9811E-01	6.5001E+02	7.6659E+03
3.4145E-01	4.9759E+02	6.6190E+03
2.9286E-01	4.1748E+02	5.7047E+03
2.5119E-01	3.3881E+02	4.9664E+03
2.1544E-01	2.7454E+02	4.2529E+03
1.8478E-01	2.2950E+02	3.6799E+03
1.5849E-01	1.9675E+02	3.2047E+03
1.3594E-01	1.4627E+02	2.7361E+03
1.1659E-01	1.0045E+02	2.2569E+03

