4.9116e-4	1.9855e+2
5.0154e-4	1.9855e+2
1.0872e-3	7.8274e+2
2.3082e-3	2.9672e+3
5.0037e-3	8.7182e+3
1.0847e-2	1.7310e+4
2.3028e-2	2.5119e+4
4.9921e-2	3.1778e+4
1.0822e-1	3.6450e+4
2.3460e-1	4.1810e+4
4.9805e-1	4.6114e+4
1.0797e+0	4.8906e+4
2.2921e+0	5.2894e+4
5.1812e+0	5.6097e+4
9.5017e+0	5.8339e+4
1.6711e+1	5.8339e+4
3.5477e+1	6.0671e+4
1.0093e+2	6.3096e+4
2.1428e+2	6.4344e+4
7.3587e+2	6.9591e+4
1.4369e+3	7.2373e+4
2.9255e+3	7.6755e+4
8.4989e+3	8.9782e+4
2.0032e+4	1.0922e+5
3.7512e+4	1.3817e+5
6.8792e+4	1.7826e+5
1.6906e+5	2.5366e+5
5.0154e+5	4.3909e+5
1.0647e+6	7.1667e+5
2.2604e+6	1.2165e+6
4.9002e+6	1.9855e+6
