4.5280e-4	1.8458e+2
1.0064e-3	4.0093e+2
3.1696e-3	1.2238e+3
6.9434e-3	2.2272e+3
1.4991e-2	3.0045e+3
3.0986e-2	3.2161e+3
4.7904e-2	3.1297e+3
9.9017e-2	2.9239e+3
2.2008e-1	2.7690e+3
3.2104e-1	2.5868e+3
6.9313e-1	2.3840e+3
1.0259e+0	2.2577e+3
1.4749e+0	2.0807e+3
2.9614e+0	1.9175e+3
4.7821e+0	1.8408e+3
8.9291e+0	1.6509e+3
1.3804e+1	1.6736e+3
4.1022e+1	1.8660e+3
7.3331e+1	2.1971e+3
1.3893e+2	2.8069e+3
2.8302e+2	3.9444e+3
4.9144e+2	5.5429e+3
8.9135e+2	7.6839e+3
1.6167e+3	1.1402e+4
3.4905e+3	1.8610e+4
6.2396e+3	2.8376e+4
1.5131e+4	5.0944e+4
2.0526e+4	6.2481e+4
3.0380e+4	8.2025e+4
4.6290e+4	1.0623e+5
9.1602e+4	1.7817e+5
1.3558e+5	2.4365e+5
3.2404e+5	4.1992e+5
6.1389e+5	6.1468e+5
1.3844e+6	1.0594e+6
3.1221e+6	1.9812e+6
4.8973e+6	2.8222e+6
