6.2215e-2	1.8061e+0
1.3239e-1	8.7562e+0
2.8583e-1	2.9398e+1
6.1711e-1	7.0238e+1
1.3518e+0	1.2105e+2
2.7943e+0	1.6781e+2
4.9950e+0	2.0581e+2
9.1922e+0	2.5242e+2
1.9560e+1	3.0959e+2
3.5996e+1	4.0093e+2
7.3331e+1	4.7853e+2
1.3109e+2	5.2635e+2
2.8716e+2	7.0047e+2
4.8436e+2	9.1959e+2
1.0012e+3	1.1909e+3
2.3928e+3	1.6509e+3
4.0360e+3	2.2577e+3
6.9072e+3	2.7690e+3
1.6036e+4	4.3386e+3
3.1733e+4	5.6188e+3
5.5102e+4	8.1137e+3
1.0439e+5	1.5174e+4
2.2214e+5	3.3410e+4
4.8661e+5	9.5271e+4
1.8243e+6	3.7152e+5
