8.9023e+01 1.1723e+03
1.2832e+02 2.2026e+03
1.9313e+02 3.9660e+03
3.0750e+02 7.1787e+03
4.4901e+02 1.0821e+04
6.4959e+02 1.4794e+04
9.5430e+02 1.9059e+04
1.4224e+03 2.3852e+04
2.0838e+03 2.8391e+04
3.0634e+03 3.3432e+04
4.4382e+03 4.0509e+04
6.5868e+03 4.7193e+04
9.6650e+03 5.6796e+04
1.4014e+04 6.8348e+04
2.2776e+04 8.7789e+04
3.3374e+04 1.1605e+05
4.6257e+04 1.5282e+05
7.2720e+04 2.1641e+05
1.0461e+05 2.9274e+05
1.4698e+05 3.7561e+05
2.0817e+05 4.6260e+05
3.3969e+05 5.7281e+05
4.9287e+05 6.7603e+05
7.2940e+05 7.9083e+05
1.0568e+06 8.9324e+05
1.5750e+06 1.0144e+06
2.2592e+06 1.1568e+06
3.8321e+06 1.3371e+06
2.7815e+01 1.3640e+02
4.1819e+01 2.8688e+02
6.0277e+01 5.9069e+02
6.0489e+06 1.5332e+06
1.1550e+07 1.8948e+06
2.2055e+07 2.4435e+06
