1.6581e-03 3.9382e+01
2.5728e-03 8.7398e+01
6.5766e-03 5.1630e+02
1.0622e-02 1.2691e+03
1.7151e-02 3.1456e+03
2.6086e-02 6.5645e+03
4.1295e-02 1.2437e+04
6.5373e-02 1.9898e+04
1.0022e-01 3.1060e+04
1.6711e-01 4.4351e+04
2.8311e-01 6.2316e+04
4.1045e-01 7.5753e+04
6.7619e-01 9.7320e+04
1.0243e+00 1.2218e+05
1.7634e+00 1.5453e+05
2.7401e+00 1.9320e+05
4.3577e+00 2.3988e+05
6.4887e+00 3.1131e+05
1.0664e+01 3.8815e+05
1.7494e+01 5.0559e+05
2.8721e+01 5.9827e+05
4.6634e+01 6.7035e+05
7.6560e+01 7.7822e+05
1.3912e+02 8.8024e+05
4.1581e-03 2.0946e+02
