6.8865e-04 5.0641e+01
8.7862e-04 8.2338e+01
1.1122e-03 1.3119e+02
1.4132e-03 2.1257e+02
1.7960e-03 3.3869e+02
2.2824e-03 5.4138e+02
2.9007e-03 8.6856e+02
3.6855e-03 1.4025e+03
4.6838e-03 2.2574e+03
5.9525e-03 3.6091e+03
7.7161e-03 5.5976e+03
1.0411e-02 8.6816e+03
1.4618e-02 1.3744e+04
2.1365e-02 2.1267e+04
3.2494e-02 3.2802e+04
5.0420e-02 4.8062e+04
7.8235e-02 6.5028e+04
1.2140e-01 8.3830e+04
1.8838e-01 1.0414e+05
2.9229e-01 1.2511e+05
4.5354e-01 1.4866e+05
6.8223e-01 1.7006e+05
1.0920e+00 1.9893e+05
1.6944e+00 2.3073e+05
2.6590e+00 2.7561e+05
4.0795e+00 3.1930e+05
6.3299e+00 3.7662e+05
9.8220e+00 4.4035e+05
1.5241e+01 4.9980e+05
2.4462e+01 5.6990e+05
3.8388e+01 6.4938e+05
5.7584e+01 7.1269e+05
8.8349e+01 7.5805e+05
1.2912e+02 8.1621e+05
