3.700000e-02	2.262025e+02
5.180000e-02	3.104262e+02
5.860000e-02	3.486175e+02
8.210000e-02	4.787502e+02
9.290000e-02	5.375160e+02
1.000000e-01	5.753072e+02
1.301000e-01	7.330590e+02
1.472000e-01	8.197104e+02
1.585000e-01	8.757168e+02
2.062000e-01	1.104781e+03
2.333000e-01	1.226353e+03
2.512000e-01	1.301731e+03
2.876000e-01	1.455265e+03
3.268000e-01	1.606322e+03
3.697000e-01	1.756707e+03
3.981000e-01	1.849465e+03
4.558000e-01	2.022625e+03
5.179000e-01	2.187113e+03
5.859000e-01	2.341963e+03
6.310000e-01	2.433417e+03
7.223000e-01	2.594567e+03
8.209000e-01	2.738482e+03
9.286000e-01	2.865405e+03
1.000000e+00	2.938786e+03
1.144800e+00	3.061884e+03
1.301000e+00	3.168518e+03
1.471800e+00	3.261034e+03
1.584900e+00	3.312254e+03
1.814400e+00	3.401213e+03
2.061900e+00	3.482205e+03
2.332600e+00	3.555650e+03
2.511900e+00	3.598607e+03
2.875700e+00	3.674479e+03
3.172000e+00	3.732519e+03
3.267900e+00	3.754459e+03
3.696900e+00	3.829764e+03
3.981100e+00	3.874913e+03
4.557700e+00	3.963464e+03
5.027300e+00	4.032093e+03
5.179400e+00	4.055901e+03
5.859200e+00	4.146310e+03
6.309600e+00	4.201711e+03
7.223400e+00	4.314124e+03
7.967700e+00	4.399041e+03
8.208700e+00	4.430880e+03
9.286100e+00	4.551364e+03
1.000000e+01	4.632821e+03
1.144800e+01	4.794111e+03
1.159700e+01	4.811491e+03
1.262800e+01	4.926534e+03
1.301000e+01	4.969454e+03
1.584900e+01	5.281680e+03
1.814400e+01	5.513735e+03
1.838000e+01	5.544599e+03
2.001400e+01	5.706992e+03
2.061900e+01	5.768675e+03
2.511900e+01	6.225376e+03
2.875700e+01	6.566532e+03
2.913000e+01	6.613552e+03
3.172000e+01	6.860191e+03
3.267900e+01	6.948700e+03
3.981100e+01	7.647907e+03
4.557700e+01	8.193149e+03
4.616800e+01	8.244373e+03
5.027300e+01	8.606544e+03
6.309600e+01	9.733005e+03
7.223400e+01	1.050938e+04
7.317000e+01	1.059812e+04
7.967800e+01	1.112069e+04
8.962900e+01	1.192642e+04
1.000000e+02	1.277841e+04
1.144800e+02	1.394563e+04
1.159700e+02	1.405814e+04
1.262800e+02	1.483998e+04
1.420500e+02	1.602794e+04
1.814400e+02	1.888890e+04
1.838000e+02	1.907566e+04
2.001400e+02	2.021693e+04
2.089300e+02	2.077455e+04
2.251400e+02	2.188582e+04
2.875700e+02	2.602317e+04
2.913000e+02	2.628308e+04
3.172000e+02	2.789558e+04
3.311300e+02	2.874908e+04
3.568200e+02	3.033878e+04
4.616800e+02	3.654636e+04
5.027300e+02	3.879647e+04
5.248100e+02	3.998853e+04
5.655200e+02	4.216414e+04
7.317000e+02	5.058749e+04
7.967800e+02	5.352515e+04
8.317700e+02	5.509116e+04
8.962900e+02	5.795240e+04
1.159700e+03	6.846019e+04
1.262800e+03	7.187057e+04
1.318300e+03	7.369494e+04
1.420500e+03	7.706601e+04
1.838000e+03	8.831216e+04
2.001400e+03	9.152289e+04
2.089300e+03	9.329537e+04
2.251400e+03	9.664373e+04
2.913000e+03	1.061770e+05
3.172000e+03	1.084184e+05
3.311300e+03	1.096985e+05
3.568200e+03	1.122687e+05
4.616800e+03	1.175084e+05
5.248100e+03	1.195369e+05
5.655200e+03	1.208713e+05
7.317000e+03	1.241208e+05
8.317700e+03	1.255125e+05
8.962900e+03	1.263526e+05
1.159700e+04	1.290563e+05
1.318300e+04	1.306226e+05
1.420500e+04	1.316756e+05
2.089300e+04	1.375757e+05
2.251400e+04	1.390339e+05
3.311300e+04	1.468609e+05
3.568200e+04	1.483642e+05
5.248100e+04	1.577793e+05
5.655200e+04	1.596704e+05
8.317700e+04	1.698030e+05
