1.518710e-02	1.734320e+04
2.077690e-02	2.066410e+04
2.628210e-02	2.861030e+04
3.690690e-02	3.583830e+04
5.605090e-02	5.087700e+04
7.470440e-02	6.215530e+04
1.049040e-01	8.605630e+04
1.398160e-01	1.025340e+05
2.123400e-01	1.162030e+05
3.224830e-01	1.191480e+05
4.771320e-01	1.105300e+05
8.475520e-01	9.752830e+04
1.254000e+00	9.276650e+04
2.170120e+00	8.605630e+04
3.382990e+00	7.593370e+04
7.601640e+00	7.593370e+04
1.315510e+01	8.392920e+04
2.217870e+01	9.752830e+04
3.457420e+01	1.162030e+05
5.389750e+01	1.608870e+05
9.327260e+01	2.118790e+05
