1.600140e-02	1.251580e+01
1.921120e-02	1.950990e+01
2.494450e-02	3.369320e+01
3.991480e-02	7.141900e+01
4.918940e-02	1.233390e+02
7.090250e-02	1.858090e+02
8.737730e-02	2.896440e+02
1.227010e-01	5.002100e+02
2.015340e-01	1.024690e+03
2.904950e-01	1.652800e+03
4.771320e-01	2.489930e+03
7.634800e-01	3.272130e+03
1.221680e+00	3.881350e+03
2.059680e+00	4.929430e+03
3.382990e+00	6.260520e+03
5.703530e+00	7.951040e+03
9.126460e+00	1.044880e+04
1.422720e+01	1.327030e+04
2.462090e+01	1.999160e+04
4.150950e+01	2.812890e+04
6.470890e+01	4.384790e+04
1.008740e+02	6.835110e+04
