9.7145e-03 4.5315e+02
1.2248e-02 7.1331e+02
1.5441e-02 1.1105e+03
1.9751e-02 1.6909e+03
2.4902e-02 2.6616e+03
3.0943e-02 4.0980e+03
3.9012e-02 6.3095e+03
4.9901e-02 9.7142e+03
6.1117e-02 1.4309e+04
7.7054e-02 2.1311e+04
9.7145e-02 3.0030e+04
1.2426e-01 4.0934e+04
1.5441e-01 5.4577e+04
1.9467e-01 6.8848e+04
3.0943e-01 9.8080e+04
4.9184e-01 1.2647e+05
7.4854e-01 1.5431e+05
1.1228e+00 1.8212e+05
1.6843e+00 2.1495e+05
2.7558e+00 2.5368e+05
4.0158e+00 2.9611e+05
6.7638e+00 3.6125e+05
1.2791e+01 4.7095e+05
2.1544e+01 5.8742e+05
4.4443e+01 8.1833e+05
8.1649e+01 1.0907e+06
