1.6230e-03 9.7400e+01
2.4060e-03 1.3200e+02
2.6320e-03 1.4400e+02
3.9110e-03 2.2100e+02
4.2740e-03 2.2900e+02
6.2450e-03 3.7100e+02
9.9530e-03 5.5800e+02
1.0690e-02 5.8900e+02
1.5320e-02 8.7200e+02
1.6760e-02 9.3600e+02
2.4440e-02 1.3600e+03
2.7210e-02 1.4900e+03
3.9010e-02 2.2400e+03
4.4210e-02 2.4500e+03
6.0040e-02 3.4400e+03
6.4560e-02 3.8300e+03
9.7530e-02 5.5700e+03
1.0480e-01 5.9800e+03
1.5550e-01 8.5400e+03
1.6710e-01 9.3400e+03
2.3960e-01 1.4100e+04
2.5730e-01 1.4600e+04
3.6850e-01 2.0800e+04
4.1010e-01 2.2000e+04
6.0900e-01 3.2500e+04
6.5400e-01 3.3700e+04
9.5300e-01 4.8100e+04
1.0100e+00 4.9800e+04
1.5700e+00 6.3700e+04
2.3700e+00 7.8600e+04
2.6300e+00 8.1300e+04
3.8200e+00 8.5200e+04
4.0300e+00 8.9900e+04
6.0500e+00 8.9200e+04
9.5830e+00 9.8700e+04
1.5740e+01 1.0900e+05
2.4970e+01 1.2500e+05
3.4340e+01 1.3100e+05
5.0730e+01 1.4500e+05
6.3860e+01 1.5000e+05
9.2680e+01 1.6600e+05
1.4170e+02 1.7400e+05
2.5460e+02 2.1000e+05
3.6240e+02 2.0900e+05
6.3700e+02 1.9500e+05
