9.0300e-02 5.3570e+01
1.5440e-01 1.4150e+02
2.2670e-01 3.4410e+02
2.4760e-01 4.3720e+02
3.9360e-01 8.3400e+02
4.0180e-01 1.0250e+03
6.0820e-01 2.0970e+03
6.3070e-01 2.4460e+03
9.2070e-01 4.2880e+03
9.7080e-01 5.0020e+03
1.4920e+00 9.2250e+03
1.5730e+00 1.1000e+04
2.2900e+00 1.6400e+04
2.4560e+00 1.9200e+04
3.6870e+00 2.5100e+04
3.8850e+00 2.8300e+04
5.8300e+00 3.5700e+04
6.4520e+00 3.7500e+04
9.5210e+00 4.7400e+04
1.0360e+01 4.9800e+04
1.5010e+01 5.6800e+04
1.6610e+01 6.0800e+04
2.4090e+01 7.2900e+04
2.5350e+01 7.6700e+04
3.7370e+01 9.0500e+04
4.0700e+01 1.0000e+05
6.1040e+01 1.2200e+05
6.4280e+01 1.3300e+05
1.0330e+02 1.8000e+05
1.6590e+02 2.4800e+05
2.4460e+02 2.9200e+05
3.9350e+02 4.3000e+05
6.3150e+02 5.5200e+05
9.6250e+02 6.5100e+05
