3.4387e-02 6.7282e+01
5.3740e-02 1.0371e+02
8.6696e-02 1.6263e+02
1.3551e-01 2.5504e+02
2.1867e-01 4.2131e+02
3.8823e-01 7.3299e+02
6.4676e-01 1.2317e+03
1.2637e+00 2.4194e+03
2.4696e+00 5.0038e+03
5.2256e+00 1.0532e+04
1.1416e+01 2.3345e+04
2.3763e+01 4.3531e+04
4.7109e+01 6.0478e+04
9.1876e+01 7.4439e+04
1.7080e+02 8.2566e+04
3.2248e+02 8.6976e+04
5.9910e+02 8.6976e+04
1.2639e+03 8.6976e+04
2.5026e+03 8.8491e+04
4.4340e+03 8.8491e+04
9.0615e+03 9.1601e+04
2.0068e+04 1.1275e+05
4.1706e+04 1.3640e+05
8.8085e+04 1.7681e+05
