8.7519e-02 2.9867e+00
1.3304e-01 6.9764e+00
1.6092e-01 1.0337e+01
2.5407e-01 2.0035e+01
3.5787e-01 3.4308e+01
5.2361e-01 5.6364e+01
8.5878e-01 1.1387e+02
1.3304e+00 1.9099e+02
2.0609e+00 3.6266e+02
3.1323e+00 7.3282e+02
4.9455e+00 1.5431e+03
8.4260e+00 3.3869e+03
1.3305e+01 8.0761e+03
1.9099e+01 1.4116e+04
3.4451e+01 3.1630e+04
7.3756e+01 6.1291e+04
1.4086e+02 1.0488e+05
4.2472e+02 1.7939e+05
1.0588e+03 2.2972e+05
2.5410e+03 2.8216e+05
7.0990e+03 3.1901e+05
1.7037e+04 3.5335e+05
4.5835e+04 3.9129e+05
1.1869e+05 4.8062e+05
2.7416e+05 5.9047e+05
