1.3326e-02 1.5649e+03
2.1488e-02 3.2188e+03
3.3274e-02 6.7546e+03
5.2445e-02 1.4371e+04
8.8328e-02 3.1203e+04
1.2477e-01 4.7907e+04
1.5788e-01 6.7422e+04
2.2401e-01 9.8265e+04
3.2916e-01 1.2975e+05
4.8368e-01 1.6044e+05
7.1072e-01 1.8772e+05
1.0444e+00 2.1028e+05
1.5346e+00 2.3115e+05
2.2550e+00 2.5102e+05
3.3134e+00 2.6749e+05
4.8689e+00 2.8497e+05
7.1543e+00 2.9641e+05
1.0512e+01 3.1096e+05
1.5449e+01 3.2561e+05
2.2699e+01 3.3690e+05
3.5359e+01 3.5027e+05
4.9012e+01 3.5563e+05
6.5993e+01 3.6233e+05
9.8107e+01 3.8681e+05
