5.1773e-02 2.5527e+01
8.0910e-02 4.0041e+01
1.3052e-01 6.0646e+01
2.0401e-01 9.6783e+01
3.3988e-01 1.6546e+02
5.1446e-01 2.4216e+02
8.0405e-01 3.7975e+02
1.7840e+00 7.5875e+02
3.4860e+00 1.5160e+03
6.8099e+00 2.8268e+03
1.2685e+01 5.2711e+03
2.2167e+01 9.4929e+03
4.4699e+01 1.7701e+04
8.4567e+01 3.0796e+04
1.5014e+02 5.1749e+04
2.7498e+02 7.7055e+04
5.5360e+02 9.8175e+04
1.3062e+03 1.1471e+05
3.1798e+03 1.1877e+05
6.8140e+03 1.0892e+05
1.3280e+04 1.1275e+05
2.8471e+04 1.2294e+05
5.2095e+04 1.3877e+05
9.2363e+04 1.6788e+05
