2.4643e-03 1.0787e+04
4.1191e-03 1.8394e+04
1.0320e-02 3.8196e+04
1.6106e-02 5.5009e+04
2.5451e-02 8.1622e+04
4.0124e-02 1.3330e+05
6.3168e-02 1.9939e+05
1.0256e-01 2.2716e+05
1.5653e-01 2.6443e+05
2.5109e-01 2.7693e+05
4.0077e-01 2.7127e+05
6.4503e-01 2.4948e+05
1.0103e+00 2.2854e+05
1.6153e+00 2.0617e+05
2.5120e+00 1.8927e+05
4.0414e+00 1.7151e+05
6.5008e+00 1.5548e+05
1.0037e+01 1.4406e+05
1.6129e+01 1.3754e+05
2.5206e+01 1.3965e+05
4.0198e+01 1.4293e+05
1.0016e+02 1.5149e+05
1.5668e+02 1.4295e+05
