2.54E+00	2.56E+02
6.62E+00	1.52E+03
1.71E+01	7.91E+03
4.03E+01	3.01E+04
6.63E+01	4.86E+04
1.64E+02	1.10E+05
288	1.35E+05
753.6	1.89E+05
1125	2.16E+05
2706	2.73E+05
7006	3.10E+05
18170	3.66E+05
43480	4.16E+05
70090	4.60E+05

