0.0002077		9414
0.0003897		9684
0.0005789		10330
0.00109		11390
0.001749		11730
0.00281		12510
0.00618		13300
0.009181		14190
0.01366		15680
0.02375		16710
0.03528		17830
0.06131		19000
0.09108		20270
0.1461		20890
0.2347		22270
0.5604		25350
0.9722		26090
2.308		26780
3.411		25770
5.462		25650
10.2		23790
16.3		22880
24.13		22790
41.63		21150
66.66		21050
106.7		20950

