4.6763e-03 9.3799e+01
6.5208e-03 1.2903e+02
9.9541e-03 1.9507e+02
1.3912e-02 2.7127e+02
1.9543e-02 3.6821e+02
2.7816e-02 5.2180e+02
3.5645e-02 6.7004e+02
4.3531e-02 8.1658e+02
5.5963e-02 9.8220e+02
7.8632e-02 1.3527e+03
1.1405e-01 1.8043e+03
1.6807e-01 2.3513e+03
2.3983e-01 2.9471e+03
3.4214e-01 3.6050e+03
4.8787e-01 4.1928e+03
6.9599e-01 5.1274e+03
9.9289e-01 6.2402e+03
1.3280e+00 7.3722e+03
1.9692e+00 9.4602e+03
3.2122e+00 1.3116e+04
4.8073e+00 1.7927e+04
9.0532e+00 2.7052e+04
1.3161e+01 3.4443e+04
2.1164e+01 4.8428e+04
3.1203e+01 5.9910e+04
5.5412e+01 7.3047e+04
9.2875e+01 8.0631e+04
1.6982e+02 1.0259e+05
2.7669e+02 1.1987e+05
5.7597e+02 1.7583e+05
7.4611e+02 1.9976e+05
1.3640e+03 2.5781e+05
2.3556e+03 3.4237e+05
3.7862e+03 4.5478e+05
